id,order_id,product_id,quantity,price_at_purchase
13304,SYN001949,s2,1,249.0
13305,SYN001949,v6,2,29.0
13306,SYN001949,d4,3,99.0
13307,SYN001949,s3,3,99.0
13308,SYN001949,v4,3,39.0
13309,SYN001949,v3,3,79.0
13310,SYN001949,v5,2,149.0
13311,SYN001949,bv4,2,349.0
13312,SYN001949,d5,1,249.0
13313,SYN001949,d1,2,69.0
13314,SYN001949,bv3,1,199.0
13315,SYN001949,b2,3,249.0
13316,SYN001949,bv2,2,249.0
13317,SYN001949,f6,2,179.0
13318,SYN001950,v3,2,79.0
13319,SYN001950,d5,3,249.0
13320,SYN001950,v1,3,89.0
13321,SYN001950,bv3,2,199.0
13322,SYN001950,b4,2,599.0
13323,SYN001950,s1,1,399.0
13324,SYN001950,s2,3,249.0
13325,SYN001950,b3,3,199.0
13326,SYN001950,bv4,1,349.0
13327,SYN001950,s5,2,199.0
13328,SYN001950,f5,1,99.0
13329,SYN001950,s3,3,99.0
13330,SYN001950,d3,3,179.0
13331,SYN001950,v6,1,29.0
13332,SYN001951,s1,1,399.0
13333,SYN001951,v6,2,29.0
13334,SYN001951,s4,1,299.0
13335,SYN001951,d5,1,249.0
13336,SYN001951,d4,3,99.0
13337,SYN001951,v4,3,39.0
13338,SYN001951,f2,2,49.0
13339,SYN001951,bv4,2,349.0
13340,SYN001951,s3,2,99.0
13341,SYN001951,bv2,1,249.0
13342,SYN001951,bv3,1,199.0
13343,SYN001951,d3,2,179.0
13344,SYN001951,v2,3,49.0
13345,SYN001952,b5,2,299.0
13346,SYN001952,d3,2,179.0
13347,SYN001952,s4,3,299.0
13348,SYN001952,bv4,1,349.0
13349,SYN001952,f4,3,199.0
13350,SYN001952,v6,3,29.0
13351,SYN001952,d4,3,99.0
13352,SYN001952,d2,1,249.0
13353,SYN001952,bv2,3,249.0
13354,SYN001952,f2,1,49.0
13355,SYN001952,v2,1,49.0
13356,SYN001952,v3,1,79.0
13357,SYN001952,s5,2,199.0
13358,SYN001952,f1,3,249.0
13359,SYN001952,bv1,3,149.0
13360,SYN001953,d3,1,179.0
13361,SYN001953,v6,2,29.0
13362,SYN001953,bv1,2,149.0
13363,SYN001953,b2,1,249.0
13364,SYN001953,bv4,3,349.0
13365,SYN001953,v3,1,79.0
13366,SYN001953,f6,1,179.0
13367,SYN001953,d2,1,249.0
13368,SYN001953,b3,3,199.0
13369,SYN001954,v2,2,49.0
13370,SYN001954,bv3,1,199.0
13371,SYN001954,bv1,2,149.0
13372,SYN001954,s3,1,99.0
13373,SYN001954,s2,2,249.0
13374,SYN001954,bv2,2,249.0
13375,SYN001954,s5,3,199.0
13376,SYN001954,d2,3,249.0
13377,SYN001954,v3,2,79.0
13378,SYN001955,s2,3,249.0
13379,SYN001955,s4,2,299.0
13380,SYN001955,v4,3,39.0
13381,SYN001955,v1,2,89.0
13382,SYN001955,s3,3,99.0
13383,SYN001955,bv4,2,349.0
13384,SYN001955,d4,2,99.0
13385,SYN001955,v6,2,29.0
13386,SYN001956,s5,1,199.0
13387,SYN001956,d4,1,99.0
13388,SYN001956,f2,2,49.0
13389,SYN001956,v6,1,29.0
13390,SYN001956,v1,1,89.0
13391,SYN001956,s2,3,249.0
13392,SYN001956,d3,1,179.0
13393,SYN001956,d1,2,69.0
13394,SYN001956,b1,2,199.0
13395,SYN001956,bv2,1,249.0
13396,SYN001956,d2,3,249.0
13397,SYN001956,s1,2,399.0
13398,SYN001956,bv4,1,349.0
13399,SYN001956,v4,1,39.0
13400,SYN001956,bv3,1,199.0
13401,SYN001957,bv2,1,249.0
13402,SYN001957,d3,3,179.0
13403,SYN001957,d1,3,69.0
13404,SYN001957,d2,2,249.0
13405,SYN001957,v6,3,29.0
13406,SYN001957,bv1,1,149.0
13407,SYN001957,v1,1,89.0
13408,SYN001957,s1,3,399.0
13409,SYN001957,s2,2,249.0
13410,SYN001957,f1,3,249.0
13411,SYN001957,s3,3,99.0
13412,SYN001957,f4,2,199.0
13413,SYN001957,b2,2,249.0
13414,SYN001957,v5,1,149.0
13415,SYN001958,f1,2,249.0
13416,SYN001958,v1,3,89.0
13417,SYN001958,b1,2,199.0
13418,SYN001958,s5,2,199.0
13419,SYN001958,v6,3,29.0
13420,SYN001958,bv1,3,149.0
13421,SYN001958,d4,3,99.0
13422,SYN001958,s1,2,399.0
13423,SYN001958,d2,3,249.0
13424,SYN001958,bv4,2,349.0
13425,SYN001958,v3,1,79.0
13426,SYN001958,s3,1,99.0
13427,SYN001958,d1,1,69.0
13428,SYN001958,v2,3,49.0
13429,SYN001958,f3,1,149.0
13430,SYN001959,v6,2,29.0
13431,SYN001959,s5,1,199.0
13432,SYN001959,d1,2,69.0
13433,SYN001959,f6,1,179.0
13434,SYN001959,v1,2,89.0
13435,SYN001959,bv2,2,249.0
13436,SYN001959,s1,1,399.0
13437,SYN001959,v4,3,39.0
13438,SYN001959,b1,2,199.0
13439,SYN001959,bv1,3,149.0
13440,SYN001959,v2,3,49.0
13441,SYN001959,s3,2,99.0
13442,SYN001959,s2,1,249.0
13443,SYN001959,d3,1,179.0
13444,SYN001959,d2,3,249.0
13445,SYN001960,bv2,1,249.0
13446,SYN001960,v5,2,149.0
13447,SYN001960,bv1,3,149.0
13448,SYN001960,f5,3,99.0
13449,SYN001960,d3,3,179.0
13450,SYN001960,bv4,3,349.0
13451,SYN001960,d4,3,99.0
13452,SYN001960,s4,3,299.0
13453,SYN001961,d1,3,69.0
13454,SYN001961,v4,1,39.0
13455,SYN001961,d4,1,99.0
13456,SYN001961,b4,2,599.0
13457,SYN001961,s5,3,199.0
13458,SYN001961,d2,3,249.0
13459,SYN001961,v3,3,79.0
13460,SYN001961,s4,1,299.0
13461,SYN001961,d5,2,249.0
13462,SYN001961,v5,2,149.0
13463,SYN001961,s1,2,399.0
13464,SYN001961,bv1,3,149.0
13465,SYN001962,s5,2,199.0
13466,SYN001962,d4,3,99.0
13467,SYN001962,s3,1,99.0
13468,SYN001962,s1,1,399.0
13469,SYN001962,bv3,1,199.0
13470,SYN001962,bv2,1,249.0
13471,SYN001962,f3,2,149.0
13472,SYN001962,s2,1,249.0
13473,SYN001962,d1,2,69.0
13474,SYN001962,b3,3,199.0
13475,SYN001962,v3,2,79.0
13476,SYN001962,bv4,1,349.0
13477,SYN001963,bv4,1,349.0
13478,SYN001963,v3,2,79.0
13479,SYN001963,s5,3,199.0
13480,SYN001963,s4,3,299.0
13481,SYN001963,d2,1,249.0
13482,SYN001963,b5,2,299.0
13483,SYN001963,b3,3,199.0
13484,SYN001963,d4,3,99.0
13485,SYN001963,s2,1,249.0
13486,SYN001963,d5,2,249.0
13487,SYN001963,bv2,3,249.0
13488,SYN001964,v4,1,39.0
13489,SYN001964,s1,2,399.0
13490,SYN001964,d5,1,249.0
13491,SYN001964,s5,1,199.0
13492,SYN001964,v1,3,89.0
13493,SYN001964,d1,1,69.0
13494,SYN001964,d4,2,99.0
13495,SYN001964,f6,2,179.0
13496,SYN001964,s4,3,299.0
13497,SYN001964,bv3,2,199.0
13498,SYN001964,s2,3,249.0
13499,SYN001964,bv4,1,349.0
13500,SYN001964,bv1,3,149.0
13501,SYN001965,s4,3,299.0
13502,SYN001965,v3,2,79.0
13503,SYN001965,v5,2,149.0
13504,SYN001965,v1,1,89.0
13505,SYN001965,v4,2,39.0
13506,SYN001965,d5,2,249.0
13507,SYN001965,s2,2,249.0
13508,SYN001965,d2,1,249.0
13509,SYN001966,v6,1,29.0
13510,SYN001966,f5,1,99.0
13511,SYN001966,d5,2,249.0
13512,SYN001966,d2,1,249.0
13513,SYN001966,s3,2,99.0
13514,SYN001966,s4,1,299.0
13515,SYN001966,v3,3,79.0
13516,SYN001966,d1,3,69.0
13517,SYN001967,d2,3,249.0
13518,SYN001967,v6,3,29.0
13519,SYN001967,v4,1,39.0
13520,SYN001967,v5,1,149.0
13521,SYN001967,v3,1,79.0
13522,SYN001967,d5,2,249.0
13523,SYN001967,s3,3,99.0
13524,SYN001967,d1,3,69.0
13525,SYN001967,v2,1,49.0
13526,SYN001967,v1,3,89.0
13527,SYN001967,f1,3,249.0
13528,SYN001967,bv4,2,349.0
13529,SYN001967,b4,1,599.0
13530,SYN001967,b1,1,199.0
13531,SYN001967,s4,3,299.0
13532,SYN001968,bv1,3,149.0
13533,SYN001968,d3,3,179.0
13534,SYN001968,b2,1,249.0
13535,SYN001968,bv3,2,199.0
13536,SYN001968,d1,2,69.0
13537,SYN001968,v5,2,149.0
13538,SYN001968,v4,1,39.0
13539,SYN001968,s2,1,249.0
13540,SYN001968,d4,3,99.0
13541,SYN001968,v1,2,89.0
13542,SYN001968,s5,2,199.0
13543,SYN001968,s1,1,399.0
13544,SYN001969,s3,2,99.0
13545,SYN001969,v6,3,29.0
13546,SYN001969,bv3,3,199.0
13547,SYN001969,f1,2,249.0
13548,SYN001969,v5,3,149.0
13549,SYN001969,s5,3,199.0
13550,SYN001969,v1,3,89.0
13551,SYN001969,d3,2,179.0
13552,SYN001970,d2,1,249.0
13553,SYN001970,v1,3,89.0
13554,SYN001970,v5,2,149.0
13555,SYN001970,s5,3,199.0
13556,SYN001970,d3,2,179.0
13557,SYN001970,s4,2,299.0
13558,SYN001970,v3,3,79.0
13559,SYN001970,v6,2,29.0
13560,SYN001971,bv3,1,199.0
13561,SYN001971,s5,2,199.0
13562,SYN001971,v6,2,29.0
13563,SYN001971,f5,2,99.0
13564,SYN001971,d2,3,249.0
13565,SYN001971,bv4,2,349.0
13566,SYN001971,s4,1,299.0
13567,SYN001971,s1,2,399.0
13568,SYN001971,bv2,3,249.0
13569,SYN001971,b1,1,199.0
13570,SYN001971,v4,3,39.0
13571,SYN001972,v2,3,49.0
13572,SYN001972,d3,1,179.0
13573,SYN001972,v6,1,29.0
13574,SYN001972,v3,2,79.0
13575,SYN001972,s2,2,249.0
13576,SYN001972,bv3,2,199.0
13577,SYN001972,d4,3,99.0
13578,SYN001972,s1,2,399.0
13579,SYN001972,v5,1,149.0
13580,SYN001972,d5,3,249.0
13581,SYN001972,s5,3,199.0
13582,SYN001972,bv2,2,249.0
13583,SYN001972,b4,1,599.0
13584,SYN001972,v1,1,89.0
13585,SYN001972,bv4,2,349.0
13586,SYN001973,s2,1,249.0
13587,SYN001973,d5,2,249.0
13588,SYN001973,d4,1,99.0
13589,SYN001973,d2,1,249.0
13590,SYN001973,f3,3,149.0
13591,SYN001973,v4,3,39.0
13592,SYN001973,v3,3,79.0
13593,SYN001973,b4,3,599.0
13594,SYN001973,v6,3,29.0
13595,SYN001973,bv3,1,199.0
13596,SYN001973,bv1,3,149.0
13597,SYN001973,b3,1,199.0
13598,SYN001974,v4,3,39.0
13599,SYN001974,s3,2,99.0
13600,SYN001974,bv1,1,149.0
13601,SYN001974,d3,2,179.0
13602,SYN001974,s5,3,199.0
13603,SYN001974,d4,3,99.0
13604,SYN001974,d2,1,249.0
13605,SYN001974,d5,2,249.0
13606,SYN001974,bv3,1,199.0
13607,SYN001974,s4,2,299.0
13608,SYN001974,f3,1,149.0
13609,SYN001974,f5,3,99.0
13610,SYN001974,d1,1,69.0
13611,SYN001974,b1,1,199.0
13612,SYN001974,s1,1,399.0
13613,SYN001975,v4,3,39.0
13614,SYN001975,v6,1,29.0
13615,SYN001975,v5,2,149.0
13616,SYN001975,s1,2,399.0
13617,SYN001975,d2,1,249.0
13618,SYN001975,s4,2,299.0
13619,SYN001975,d1,2,69.0
13620,SYN001975,f4,2,199.0
13621,SYN001975,s2,3,249.0
13622,SYN001976,v4,3,39.0
13623,SYN001976,bv4,2,349.0
13624,SYN001976,v6,2,29.0
13625,SYN001976,bv3,1,199.0
13626,SYN001976,bv2,1,249.0
13627,SYN001976,s4,3,299.0
13628,SYN001976,d5,2,249.0
13629,SYN001976,d4,2,99.0
13630,SYN001976,s1,2,399.0
13631,SYN001976,v1,3,89.0
13632,SYN001976,f2,1,49.0
13633,SYN001976,s5,1,199.0
13634,SYN001977,b5,3,299.0
13635,SYN001977,v4,3,39.0
13636,SYN001977,bv4,3,349.0
13637,SYN001977,v2,3,49.0
13638,SYN001977,d4,1,99.0
13639,SYN001977,d3,3,179.0
13640,SYN001977,f2,2,49.0
13641,SYN001977,b1,3,199.0
13642,SYN001977,b2,1,249.0
13643,SYN001978,s3,1,99.0
13644,SYN001978,s5,2,199.0
13645,SYN001978,v3,2,79.0
13646,SYN001978,b2,3,249.0
13647,SYN001978,s2,3,249.0
13648,SYN001978,bv1,2,149.0
13649,SYN001978,b1,3,199.0
13650,SYN001978,s4,3,299.0
13651,SYN001978,bv4,3,349.0
13652,SYN001978,d5,3,249.0
13653,SYN001979,bv4,3,349.0
13654,SYN001979,s5,2,199.0
13655,SYN001979,b3,3,199.0
13656,SYN001979,v2,2,49.0
13657,SYN001979,bv3,1,199.0
13658,SYN001979,v6,2,29.0
13659,SYN001979,d2,3,249.0
13660,SYN001979,d3,1,179.0
13661,SYN001979,s2,3,249.0
13662,SYN001979,v4,3,39.0
13663,SYN001979,v5,2,149.0
13664,SYN001980,v1,2,89.0
13665,SYN001980,bv3,2,199.0
13666,SYN001980,s3,1,99.0
13667,SYN001980,bv4,1,349.0
13668,SYN001980,s2,1,249.0
13669,SYN001980,v3,2,79.0
13670,SYN001980,s1,2,399.0
13671,SYN001980,f2,2,49.0
13672,SYN001980,f1,1,249.0
13673,SYN001980,s4,3,299.0
13674,SYN001980,d4,2,99.0
13675,SYN001980,v4,3,39.0
13676,SYN001980,d2,1,249.0
13677,SYN001980,bv1,3,149.0
13678,SYN001980,d1,3,69.0
13679,SYN001981,s5,2,199.0
13680,SYN001981,v2,2,49.0
13681,SYN001981,f6,1,179.0
13682,SYN001981,s1,1,399.0
13683,SYN001981,s4,2,299.0
13684,SYN001981,f4,3,199.0
13685,SYN001981,b1,2,199.0
13686,SYN001981,bv1,2,149.0
13687,SYN001981,v6,2,29.0
13688,SYN001982,bv2,3,249.0
13689,SYN001982,d3,1,179.0
13690,SYN001982,d4,1,99.0
13691,SYN001982,d2,3,249.0
13692,SYN001982,s4,1,299.0
13693,SYN001982,v4,1,39.0
13694,SYN001982,v3,1,79.0
13695,SYN001982,s2,3,249.0
13696,SYN001982,d1,2,69.0
13697,SYN001982,f4,2,199.0
13698,SYN001982,bv4,1,349.0
13699,SYN001982,s5,1,199.0
13700,SYN001982,v6,3,29.0
13701,SYN001982,d5,2,249.0
13702,SYN001982,v2,3,49.0
13703,SYN001983,v3,1,79.0
13704,SYN001983,bv4,3,349.0
13705,SYN001983,s3,3,99.0
13706,SYN001983,s2,2,249.0
13707,SYN001983,s1,3,399.0
13708,SYN001983,bv3,3,199.0
13709,SYN001983,v1,2,89.0
13710,SYN001983,bv1,1,149.0
13711,SYN001983,v6,3,29.0
13712,SYN001983,d4,3,99.0
13713,SYN001984,bv3,2,199.0
13714,SYN001984,b1,1,199.0
13715,SYN001984,v2,1,49.0
13716,SYN001984,v3,3,79.0
13717,SYN001984,f2,1,49.0
13718,SYN001984,bv1,2,149.0
13719,SYN001984,s2,2,249.0
13720,SYN001984,v5,3,149.0
13721,SYN001984,b4,2,599.0
13722,SYN001984,v1,3,89.0
13723,SYN001984,d4,2,99.0
13724,SYN001984,d3,3,179.0
13725,SYN001985,v4,2,39.0
13726,SYN001985,s2,1,249.0
13727,SYN001985,s3,1,99.0
13728,SYN001985,v6,3,29.0
13729,SYN001985,d2,2,249.0
13730,SYN001985,b4,1,599.0
13731,SYN001985,v3,2,79.0
13732,SYN001985,v5,2,149.0
13733,SYN001985,d1,2,69.0
13734,SYN001985,d3,1,179.0
13735,SYN001985,s1,1,399.0
13736,SYN001986,d5,1,249.0
13737,SYN001986,s2,3,249.0
13738,SYN001986,b5,1,299.0
13739,SYN001986,d4,3,99.0
13740,SYN001986,v5,2,149.0
13741,SYN001986,v3,3,79.0
13742,SYN001986,bv4,3,349.0
13743,SYN001986,bv2,1,249.0
13744,SYN001986,f4,1,199.0
13745,SYN001986,s1,1,399.0
13746,SYN001986,d1,1,69.0
13747,SYN001986,v1,3,89.0
13748,SYN001987,bv3,3,199.0
13749,SYN001987,bv1,2,149.0
13750,SYN001987,d5,1,249.0
13751,SYN001987,bv2,3,249.0
13752,SYN001987,s2,2,249.0
13753,SYN001987,f3,1,149.0
13754,SYN001987,v3,2,79.0
13755,SYN001987,f5,2,99.0
13756,SYN001987,d1,2,69.0
13757,SYN001988,b2,3,249.0
13758,SYN001988,s5,3,199.0
13759,SYN001988,v3,3,79.0
13760,SYN001988,d2,2,249.0
13761,SYN001988,bv3,3,199.0
13762,SYN001988,d3,3,179.0
13763,SYN001988,v4,2,39.0
13764,SYN001988,bv2,1,249.0
13765,SYN001988,d5,3,249.0
13766,SYN001988,v1,2,89.0
13767,SYN001988,v6,2,29.0
13768,SYN001989,s4,3,299.0
13769,SYN001989,v2,2,49.0
13770,SYN001989,v6,1,29.0
13771,SYN001989,s1,1,399.0
13772,SYN001989,bv1,3,149.0
13773,SYN001989,d3,1,179.0
13774,SYN001989,v1,1,89.0
13775,SYN001989,s3,3,99.0
13776,SYN001989,s2,3,249.0
13777,SYN001989,d1,2,69.0
13778,SYN001989,d5,3,249.0
13779,SYN001989,bv3,2,199.0
13780,SYN001989,bv2,3,249.0
13781,SYN001989,s5,3,199.0
13782,SYN001990,f3,2,149.0
13783,SYN001990,f5,3,99.0
13784,SYN001991,b3,1,199.0
13785,SYN001991,d5,1,249.0
13786,SYN001991,f5,1,99.0
13787,SYN001991,f4,1,199.0
13788,SYN001992,f5,1,99.0
13789,SYN001992,b1,2,199.0
13790,SYN001993,f5,2,99.0
13791,SYN001993,f1,1,249.0
13792,SYN001994,b4,3,599.0
13793,SYN001994,f3,3,149.0
13794,SYN001995,b3,1,199.0
13795,SYN001995,b1,2,199.0
13796,SYN001996,b3,1,199.0
13797,SYN001996,f4,1,199.0
13798,SYN001996,bv4,1,349.0
13799,SYN001996,bv1,2,149.0
13800,SYN001997,b3,3,199.0
13801,SYN001997,b5,1,299.0
13802,SYN001997,f3,2,149.0
13803,SYN001997,f6,1,179.0
13804,SYN001998,f6,2,179.0
13805,SYN001998,b5,1,299.0
13806,SYN001999,f3,3,149.0
13807,SYN001999,f4,1,199.0
13808,SYN002000,f5,1,99.0
13809,SYN002000,f2,1,49.0
13810,SYN002000,b2,1,249.0
13811,SYN002001,f4,2,199.0
13812,SYN002001,bv2,1,249.0
13813,SYN002001,f6,1,179.0
13814,SYN002001,b5,2,299.0
13815,SYN002002,f5,2,99.0
13816,SYN002002,f1,1,249.0
13817,SYN002002,b4,3,599.0
13818,SYN002003,f1,1,249.0
13819,SYN002003,b1,1,199.0
13820,SYN002004,f6,3,179.0
13821,SYN002004,f5,1,99.0
13822,SYN002004,s3,1,99.0
13823,SYN002005,s1,3,399.0
13824,SYN002005,f2,1,49.0
13825,SYN002005,s3,1,99.0
13826,SYN002005,d1,1,69.0
13827,SYN002006,bv1,1,149.0
13828,SYN002006,b5,3,299.0
13829,SYN002007,bv3,2,199.0
13830,SYN002007,b3,2,199.0
13831,SYN002007,b2,1,249.0
13832,SYN002007,f1,2,249.0
13833,SYN002008,s1,1,399.0
13834,SYN002008,b1,1,199.0
13835,SYN002008,f5,2,99.0
13836,SYN002008,b2,2,249.0
13837,SYN002009,d2,1,249.0
13838,SYN002009,b3,3,199.0
13839,SYN002009,f2,3,49.0
13840,SYN002009,f3,1,149.0
13841,SYN002010,f6,2,179.0
13842,SYN002010,b4,1,599.0
13843,SYN002010,b1,2,199.0
13844,SYN002010,f5,1,99.0
13845,SYN002011,f2,3,49.0
13846,SYN002011,b2,1,249.0
13847,SYN002011,b3,3,199.0
13848,SYN002011,b4,1,599.0
13849,SYN002012,f4,3,199.0
13850,SYN002012,f2,1,49.0
13851,SYN002013,f4,2,199.0
13852,SYN002013,d3,2,179.0
13853,SYN002013,f5,2,99.0
13854,SYN002013,b2,3,249.0
13855,SYN002014,v3,3,79.0
13856,SYN002014,d2,1,249.0
13857,SYN002015,f6,3,179.0
13858,SYN002015,d2,2,249.0
13859,SYN002015,b3,1,199.0
13860,SYN002015,s1,2,399.0
13861,SYN002015,f3,2,149.0
13862,SYN002015,d5,2,249.0
13863,SYN002015,b2,2,249.0
13864,SYN002016,v3,3,79.0
13865,SYN002016,b1,3,199.0
13866,SYN002016,b3,1,199.0
13867,SYN002016,d4,1,99.0
13868,SYN002016,v1,3,89.0
13869,SYN002016,d1,3,69.0
13870,SYN002016,b4,1,599.0
13871,SYN002016,v4,3,39.0
13872,SYN002016,v2,2,49.0
13873,SYN002016,bv2,3,249.0
13874,SYN002016,b5,1,299.0
13875,SYN002017,bv3,1,199.0
13876,SYN002017,b1,2,199.0
13877,SYN002017,f5,2,99.0
13878,SYN002017,f2,2,49.0
13879,SYN002017,v2,2,49.0
13880,SYN002017,f6,3,179.0
13881,SYN002018,f6,1,179.0
13882,SYN002018,s3,1,99.0
13883,SYN002018,v5,2,149.0
13884,SYN002018,s4,3,299.0
13885,SYN002018,bv3,3,199.0
13886,SYN002018,bv2,2,249.0
13887,SYN002018,s1,1,399.0
13888,SYN002018,v2,3,49.0
13889,SYN002018,d3,2,179.0
13890,SYN002018,bv4,1,349.0
13891,SYN002018,f4,3,199.0
13892,SYN002018,f1,3,249.0
13893,SYN002019,v1,2,89.0
13894,SYN002019,s5,1,199.0
13895,SYN002019,v6,3,29.0
13896,SYN002019,d1,2,69.0
13897,SYN002019,v2,3,49.0
13898,SYN002019,f1,2,249.0
13899,SYN002020,f5,1,99.0
13900,SYN002020,b4,1,599.0
13901,SYN002020,v1,1,89.0
13902,SYN002020,b2,3,249.0
13903,SYN002020,bv3,1,199.0
13904,SYN002020,b1,2,199.0
13905,SYN002020,bv1,1,149.0
13906,SYN002021,d5,1,249.0
13907,SYN002021,s2,1,249.0
13908,SYN002021,d2,3,249.0
13909,SYN002021,v2,1,49.0
13910,SYN002021,f6,1,179.0
13911,SYN002021,f5,3,99.0
13912,SYN002021,bv4,2,349.0
13913,SYN002021,d4,3,99.0
13914,SYN002021,b2,2,249.0
13915,SYN002022,b1,1,199.0
13916,SYN002022,bv1,3,149.0
13917,SYN002022,d2,3,249.0
13918,SYN002022,f1,1,249.0
13919,SYN002022,f4,3,199.0
13920,SYN002022,s5,2,199.0
13921,SYN002022,v2,3,49.0
13922,SYN002022,v1,3,89.0
13923,SYN002022,s1,2,399.0
13924,SYN002022,s3,2,99.0
13925,SYN002023,d4,1,99.0
13926,SYN002023,s3,3,99.0
13927,SYN002023,f3,2,149.0
13928,SYN002023,bv1,3,149.0
13929,SYN002023,s1,1,399.0
13930,SYN002023,d2,2,249.0
13931,SYN002023,v2,1,49.0
13932,SYN002023,v5,3,149.0
13933,SYN002023,f5,2,99.0
13934,SYN002023,f1,3,249.0
13935,SYN002023,v1,2,89.0
13936,SYN002024,s4,2,299.0
13937,SYN002024,s2,1,249.0
13938,SYN002024,bv4,1,349.0
13939,SYN002024,v5,1,149.0
13940,SYN002024,bv3,2,199.0
13941,SYN002024,b1,1,199.0
13942,SYN002024,f5,2,99.0
13943,SYN002024,v2,1,49.0
13944,SYN002024,d2,3,249.0
13945,SYN002025,bv2,3,249.0
13946,SYN002025,v6,3,29.0
13947,SYN002025,f5,1,99.0
13948,SYN002025,v2,2,49.0
13949,SYN002025,f2,1,49.0
13950,SYN002025,b1,2,199.0
13951,SYN002026,s2,2,249.0
13952,SYN002026,d2,3,249.0
13953,SYN002026,bv2,1,249.0
13954,SYN002026,v2,2,49.0
13955,SYN002026,b3,3,199.0
13956,SYN002026,d4,1,99.0
13957,SYN002027,s2,1,249.0
13958,SYN002027,bv3,3,199.0
13959,SYN002027,d1,3,69.0
13960,SYN002027,bv2,1,249.0
13961,SYN002027,b3,2,199.0
13962,SYN002027,b4,3,599.0
13963,SYN002027,v5,3,149.0
13964,SYN002027,s1,2,399.0
13965,SYN002028,b3,2,199.0
13966,SYN002028,d5,2,249.0
13967,SYN002028,d3,1,179.0
13968,SYN002028,s2,1,249.0
13969,SYN002028,v3,2,79.0
13970,SYN002028,s3,2,99.0
13971,SYN002028,bv4,2,349.0
13972,SYN002028,b4,2,599.0
13973,SYN002028,b2,3,249.0
13974,SYN002029,b1,1,199.0
13975,SYN002029,s3,3,99.0
13976,SYN002029,f2,3,49.0
13977,SYN002029,bv1,1,149.0
13978,SYN002029,b3,2,199.0
13979,SYN002029,v1,2,89.0
13980,SYN002029,d5,3,249.0
13981,SYN002029,d3,2,179.0
13982,SYN002029,bv4,2,349.0
13983,SYN002029,s4,1,299.0
13984,SYN002030,s5,2,199.0
13985,SYN002030,v3,1,79.0
13986,SYN002030,f3,3,149.0
13987,SYN002030,bv4,3,349.0
13988,SYN002030,d5,1,249.0
13989,SYN002030,d2,2,249.0
13990,SYN002030,bv2,2,249.0
13991,SYN002031,b3,2,199.0
13992,SYN002031,f5,2,99.0
13993,SYN002031,v6,3,29.0
13994,SYN002031,f6,2,179.0
13995,SYN002031,s5,1,199.0
13996,SYN002031,bv2,1,249.0
13997,SYN002031,s4,1,299.0
13998,SYN002031,bv1,3,149.0
13999,SYN002031,d5,1,249.0
14000,SYN002031,s2,1,249.0
14001,SYN002032,v4,2,39.0
14002,SYN002032,s2,3,249.0
14003,SYN002032,s1,2,399.0
14004,SYN002032,b5,3,299.0
14005,SYN002032,d5,2,249.0
14006,SYN002032,v1,1,89.0
14007,SYN002032,s5,2,199.0
14008,SYN002032,f1,1,249.0
14009,SYN002032,v6,2,29.0
14010,SYN002032,v3,1,79.0
14011,SYN002032,b2,2,249.0
14012,SYN002033,f3,2,149.0
14013,SYN002033,bv2,3,249.0
14014,SYN002033,s1,1,399.0
14015,SYN002033,bv3,2,199.0
14016,SYN002033,f4,3,199.0
14017,SYN002033,f5,1,99.0
14018,SYN002033,v4,1,39.0
14019,SYN002034,f6,1,179.0
14020,SYN002034,b2,3,249.0
14021,SYN002034,b1,1,199.0
14022,SYN002034,d5,2,249.0
14023,SYN002034,s4,1,299.0
14024,SYN002034,b5,1,299.0
14025,SYN002034,b3,1,199.0
14026,SYN002035,f6,1,179.0
14027,SYN002035,f5,2,99.0
14028,SYN002035,b2,3,249.0
14029,SYN002035,s4,3,299.0
14030,SYN002035,b3,1,199.0
14031,SYN002035,d3,1,179.0
14032,SYN002035,b1,2,199.0
14033,SYN002036,f6,3,179.0
14034,SYN002036,v4,1,39.0
14035,SYN002036,d1,3,69.0
14036,SYN002036,s5,3,199.0
14037,SYN002036,v5,1,149.0
14038,SYN002036,s2,3,249.0
14039,SYN002037,d2,3,249.0
14040,SYN002037,s3,3,99.0
14041,SYN002037,d1,3,69.0
14042,SYN002037,d5,3,249.0
14043,SYN002037,d4,3,99.0
14044,SYN002037,s1,2,399.0
14045,SYN002037,bv1,2,149.0
14046,SYN002037,f4,2,199.0
14047,SYN002037,v1,2,89.0
14048,SYN002037,v4,3,39.0
14049,SYN002038,v3,1,79.0
14050,SYN002038,d1,2,69.0
14051,SYN002038,v6,2,29.0
14052,SYN002038,v2,2,49.0
14053,SYN002038,d5,3,249.0
14054,SYN002038,b5,2,299.0
14055,SYN002038,b1,3,199.0
14056,SYN002038,bv2,1,249.0
14057,SYN002038,s2,2,249.0
14058,SYN002038,f1,2,249.0
14059,SYN002038,d3,1,179.0
14060,SYN002039,d1,1,69.0
14061,SYN002039,f5,2,99.0
14062,SYN002039,s5,2,199.0
14063,SYN002039,bv1,1,149.0
14064,SYN002039,d2,3,249.0
14065,SYN002039,d4,1,99.0
14066,SYN002039,v3,1,79.0
14067,SYN002039,b2,1,249.0
14068,SYN002039,s4,1,299.0
14069,SYN002040,d4,2,99.0
14070,SYN002040,d5,3,249.0
14071,SYN002040,v4,2,39.0
14072,SYN002040,f5,1,99.0
14073,SYN002040,s5,1,199.0
