id,product_id,date,quantity_sold,revenue
5600,b3,2026-02-17,4,796.0
5601,b4,2026-02-17,3,1797.0
5602,b5,2026-02-17,5,1495.0
5603,bv1,2026-02-17,5,745.0
5604,bv2,2026-02-17,3,747.0
5605,bv3,2026-02-17,2,398.0
5606,bv4,2026-02-17,4,1396.0
5607,s1,2026-02-17,3,1197.0
5608,s2,2026-02-17,7,1743.0
5609,s3,2026-02-17,7,693.0
5610,s4,2026-02-17,4,1196.0
5611,s5,2026-02-17,6,1194.0
5612,f1,2026-02-18,6,1494.0
5613,f2,2026-02-18,5,245.0
5614,f3,2026-02-18,4,596.0
5615,f4,2026-02-18,5,995.0
5616,f5,2026-02-18,5,495.0
5617,f6,2026-02-18,5,895.0
5618,v1,2026-02-18,5,445.0
5619,v2,2026-02-18,5,245.0
5620,v3,2026-02-18,5,395.0
5621,v4,2026-02-18,6,234.0
5622,v5,2026-02-18,4,596.0
5623,v6,2026-02-18,8,232.0
5624,d1,2026-02-18,7,483.0
5625,d2,2026-02-18,6,1494.0
5626,d3,2026-02-18,8,1432.0
5627,d4,2026-02-18,10,990.0
5628,d5,2026-02-18,7,1743.0
5629,b1,2026-02-18,7,1393.0
5630,b2,2026-02-18,9,2241.0
5631,b3,2026-02-18,6,1194.0
5632,b4,2026-02-18,4,2396.0
5633,b5,2026-02-18,4,1196.0
5634,bv1,2026-02-18,4,596.0
5635,bv2,2026-02-18,4,996.0
5636,bv3,2026-02-18,5,995.0
5637,bv4,2026-02-18,5,1745.0
5638,s1,2026-02-18,3,1197.0
5639,s2,2026-02-18,6,1494.0
5640,s3,2026-02-18,5,495.0
5641,s4,2026-02-18,5,1495.0
5642,s5,2026-02-18,6,1194.0
5643,f1,2026-02-19,4,996.0
5644,f2,2026-02-19,5,245.0
5645,f3,2026-02-19,6,894.0
5646,f4,2026-02-19,7,1393.0
5647,f5,2026-02-19,6,594.0
5648,f6,2026-02-19,4,716.0
5649,v1,2026-02-19,5,445.0
5650,v2,2026-02-19,8,392.0
5651,v3,2026-02-19,5,395.0
5652,v4,2026-02-19,9,351.0
5653,v5,2026-02-19,5,745.0
5654,v6,2026-02-19,8,232.0
5655,d1,2026-02-19,7,483.0
5656,d2,2026-02-19,8,1992.0
5657,d3,2026-02-19,8,1432.0
5658,d4,2026-02-19,13,1287.0
5659,d5,2026-02-19,6,1494.0
5660,b1,2026-02-19,10,1990.0
5661,b2,2026-02-19,9,2241.0
5662,b3,2026-02-19,6,1194.0
5663,b4,2026-02-19,4,2396.0
5664,b5,2026-02-19,7,2093.0
5665,bv1,2026-02-19,4,596.0
5666,bv2,2026-02-19,5,1245.0
5667,bv3,2026-02-19,6,1194.0
5668,bv4,2026-02-19,5,1745.0
5669,s1,2026-02-19,5,1995.0
5670,s2,2026-02-19,6,1494.0
5671,s3,2026-02-19,7,693.0
5672,s4,2026-02-19,6,1794.0
5673,s5,2026-02-19,7,1393.0
5674,f1,2026-02-20,4,996.0
5675,f2,2026-02-20,7,343.0
5676,f3,2026-02-20,5,745.0
5677,f4,2026-02-20,8,1592.0
5678,f5,2026-02-20,7,693.0
5679,f6,2026-02-20,5,895.0
5680,v1,2026-02-20,6,534.0
5681,v2,2026-02-20,11,539.0
5682,v3,2026-02-20,6,474.0
5683,v4,2026-02-20,9,351.0
5684,v5,2026-02-20,4,596.0
5685,v6,2026-02-20,11,319.0
5686,d1,2026-02-20,8,552.0
5687,d2,2026-02-20,10,2490.0
5688,d3,2026-02-20,7,1253.0
5689,d4,2026-02-20,13,1287.0
5690,d5,2026-02-20,8,1992.0
5691,b1,2026-02-20,8,1592.0
5692,b2,2026-02-20,6,1494.0
5693,b3,2026-02-20,7,1393.0
5694,b4,2026-02-20,5,2995.0
5695,b5,2026-02-20,5,1495.0
5696,bv1,2026-02-20,5,745.0
5697,bv2,2026-02-20,8,1992.0
5698,bv3,2026-02-20,5,995.0
5699,bv4,2026-02-20,6,2094.0
5700,s1,2026-02-20,6,2394.0
5701,s2,2026-02-20,6,1494.0
5702,s3,2026-02-20,7,693.0
5703,s4,2026-02-20,5,1495.0
5704,s5,2026-02-20,7,1393.0
5705,f1,2026-02-21,8,1992.0
5706,f2,2026-02-21,8,392.0
5707,f3,2026-02-21,6,894.0
5708,f4,2026-02-21,8,1592.0
5709,f5,2026-02-21,6,594.0
5710,f6,2026-02-21,7,1253.0
5711,v1,2026-02-21,8,712.0
5712,v2,2026-02-21,11,539.0
5713,v3,2026-02-21,10,790.0
5714,v4,2026-02-21,15,585.0
5715,v5,2026-02-21,8,1192.0
5716,v6,2026-02-21,13,377.0
5717,d1,2026-02-21,12,828.0
5718,d2,2026-02-21,11,2739.0
5719,d3,2026-02-21,12,2148.0
5720,d4,2026-02-21,13,1287.0
5721,d5,2026-02-21,10,2490.0
5722,b1,2026-02-21,10,1990.0
5723,b2,2026-02-21,10,2490.0
5724,b3,2026-02-21,7,1393.0
5725,b4,2026-02-21,4,2396.0
5726,b5,2026-02-21,6,1794.0
5727,bv1,2026-02-21,7,1043.0
5728,bv2,2026-02-21,10,2490.0
5729,bv3,2026-02-21,6,1194.0
5730,bv4,2026-02-21,6,2094.0
5731,s1,2026-02-21,7,2793.0
5732,s2,2026-02-21,10,2490.0
5733,s3,2026-02-21,12,1188.0
5734,s4,2026-02-21,7,2093.0
5735,s5,2026-02-21,13,2587.0
5736,f1,2026-02-22,6,1494.0
5737,f2,2026-02-22,8,392.0
5738,f3,2026-02-22,6,894.0
5739,f4,2026-02-22,8,1592.0
5740,f5,2026-02-22,9,891.0
5741,f6,2026-02-22,6,1074.0
5742,v1,2026-02-22,7,623.0
5743,v2,2026-02-22,7,343.0
5744,v3,2026-02-22,8,632.0
5745,v4,2026-02-22,8,312.0
5746,v5,2026-02-22,8,1192.0
5747,v6,2026-02-22,11,319.0
5748,d1,2026-02-22,14,966.0
5749,d2,2026-02-22,9,2241.0
5750,d3,2026-02-22,9,1611.0
5751,d4,2026-02-22,13,1287.0
5752,d5,2026-02-22,7,1743.0
5753,b1,2026-02-22,8,1592.0
5754,b2,2026-02-22,11,2739.0
5755,b3,2026-02-22,7,1393.0
5756,b4,2026-02-22,6,3594.0
5757,b5,2026-02-22,7,2093.0
5758,bv1,2026-02-22,8,1192.0
5759,bv2,2026-02-22,9,2241.0
5760,bv3,2026-02-22,6,1194.0
5761,bv4,2026-02-22,6,2094.0
5762,s1,2026-02-22,6,2394.0
5763,s2,2026-02-22,7,1743.0
5764,s3,2026-02-22,11,1089.0
5765,s4,2026-02-22,7,2093.0
5766,s5,2026-02-22,10,1990.0
5767,f1,2026-02-23,4,996.0
5768,f2,2026-02-23,3,147.0
5769,f3,2026-02-23,4,596.0
5770,f4,2026-02-23,3,597.0
5771,f5,2026-02-23,4,396.0
5772,f6,2026-02-23,3,537.0
5773,v1,2026-02-23,4,356.0
5774,v2,2026-02-23,4,196.0
5775,v3,2026-02-23,4,316.0
5776,v4,2026-02-23,8,312.0
5777,v5,2026-02-23,3,447.0
5778,v6,2026-02-23,4,116.0
5779,d1,2026-02-23,6,414.0
5780,d2,2026-02-23,5,1245.0
5781,d3,2026-02-23,4,716.0
5782,d4,2026-02-23,6,594.0
5783,d5,2026-02-23,5,1245.0
5784,b1,2026-02-23,6,1194.0
5785,b2,2026-02-23,6,1494.0
5786,b3,2026-02-23,4,796.0
5787,b4,2026-02-23,3,1797.0
5788,b5,2026-02-23,5,1495.0
5789,bv1,2026-02-23,5,745.0
5790,bv2,2026-02-23,4,996.0
5791,bv3,2026-02-23,4,796.0
5792,bv4,2026-02-23,4,1396.0
5793,s1,2026-02-23,3,1197.0
5794,s2,2026-02-23,3,747.0
5795,s3,2026-02-23,7,693.0
5796,s4,2026-02-23,4,1196.0
5797,s5,2026-02-23,4,796.0
5798,f1,2026-02-24,5,1245.0
5799,f2,2026-02-24,5,245.0
5800,f3,2026-02-24,4,596.0
5801,f4,2026-02-24,4,796.0
5802,f5,2026-02-24,6,594.0
5803,f6,2026-02-24,3,537.0
5804,v1,2026-02-24,7,623.0
5805,v2,2026-02-24,5,245.0
5806,v3,2026-02-24,4,316.0
5807,v4,2026-02-24,7,273.0
5808,v5,2026-02-24,4,596.0
5809,v6,2026-02-24,7,203.0
5810,d1,2026-02-24,5,345.0
5811,d2,2026-02-24,6,1494.0
5812,d3,2026-02-24,7,1253.0
5813,d4,2026-02-24,9,891.0
5814,d5,2026-02-24,6,1494.0
5815,b1,2026-02-24,5,995.0
5816,b2,2026-02-24,5,1245.0
5817,b3,2026-02-24,4,796.0
5818,b4,2026-02-24,2,1198.0
5819,b5,2026-02-24,4,1196.0
5820,bv1,2026-02-24,4,596.0
5821,bv2,2026-02-24,4,996.0
5822,bv3,2026-02-24,3,597.0
5823,bv4,2026-02-24,3,1047.0
5824,s1,2026-02-24,3,1197.0
5825,s2,2026-02-24,7,1743.0
5826,s3,2026-02-24,5,495.0
5827,s4,2026-02-24,4,1196.0
5828,s5,2026-02-24,6,1194.0
5829,f1,2026-02-25,4,996.0
5830,f2,2026-02-25,6,294.0
5831,f3,2026-02-25,5,745.0
5832,f4,2026-02-25,5,995.0
5833,f5,2026-02-25,5,495.0
5834,f6,2026-02-25,3,537.0
5835,v1,2026-02-25,5,445.0
5836,v2,2026-02-25,6,294.0
5837,v3,2026-02-25,5,395.0
5838,v4,2026-02-25,8,312.0
5839,v5,2026-02-25,4,596.0
5840,v6,2026-02-25,5,145.0
5841,d1,2026-02-25,8,552.0
5842,d2,2026-02-25,8,1992.0
5843,d3,2026-02-25,7,1253.0
5844,d4,2026-02-25,7,693.0
5845,d5,2026-02-25,6,1494.0
5846,b1,2026-02-25,7,1393.0
5847,b2,2026-02-25,6,1494.0
5848,b3,2026-02-25,6,1194.0
5849,b4,2026-02-25,3,1797.0
5850,b5,2026-02-25,5,1495.0
5851,bv1,2026-02-25,4,596.0
5852,bv2,2026-02-25,6,1494.0
5853,bv3,2026-02-25,5,995.0
5854,bv4,2026-02-25,4,1396.0
5855,s1,2026-02-25,4,1596.0
5856,s2,2026-02-25,8,1992.0
5857,s3,2026-02-25,6,594.0
5858,s4,2026-02-25,5,1495.0
5859,s5,2026-02-25,8,1592.0
5860,f1,2026-02-26,4,996.0
5861,f2,2026-02-26,5,245.0
5862,f3,2026-02-26,4,596.0
5863,f4,2026-02-26,4,796.0
5864,f5,2026-02-26,7,693.0
5865,f6,2026-02-26,5,895.0
5866,v1,2026-02-26,8,712.0
5867,v2,2026-02-26,7,343.0
5868,v3,2026-02-26,5,395.0
5869,v4,2026-02-26,8,312.0
5870,v5,2026-02-26,4,596.0
5871,v6,2026-02-26,9,261.0
5872,d1,2026-02-26,7,483.0
5873,d2,2026-02-26,9,2241.0
5874,d3,2026-02-26,8,1432.0
5875,d4,2026-02-26,8,792.0
5876,d5,2026-02-26,8,1992.0
5877,b1,2026-02-26,9,1791.0
5878,b2,2026-02-26,7,1743.0
5879,b3,2026-02-26,7,1393.0
5880,b4,2026-02-26,4,2396.0
5881,b5,2026-02-26,6,1794.0
5882,bv1,2026-02-26,6,894.0
5883,bv2,2026-02-26,6,1494.0
5884,bv3,2026-02-26,5,995.0
5885,bv4,2026-02-26,4,1396.0
5886,s1,2026-02-26,5,1995.0
5887,s2,2026-02-26,8,1992.0
5888,s3,2026-02-26,7,693.0
5889,s4,2026-02-26,5,1495.0
5890,s5,2026-02-26,8,1592.0
5891,f1,2026-02-27,5,1245.0
5892,f2,2026-02-27,5,245.0
5893,f3,2026-02-27,6,894.0
5894,f4,2026-02-27,7,1393.0
5895,f5,2026-02-27,9,891.0
5896,f6,2026-02-27,4,716.0
5897,v1,2026-02-27,8,712.0
5898,v2,2026-02-27,9,441.0
5899,v3,2026-02-27,7,553.0
5900,v4,2026-02-27,10,390.0
5901,v5,2026-02-27,5,745.0
5902,v6,2026-02-27,7,203.0
5903,d1,2026-02-27,11,759.0
5904,d2,2026-02-27,6,1494.0
5905,d3,2026-02-27,9,1611.0
5906,d4,2026-02-27,13,1287.0
5907,d5,2026-02-27,7,1743.0
5908,b1,2026-02-27,9,1791.0
5909,b2,2026-02-27,8,1992.0
5910,b3,2026-02-27,5,995.0
5911,b4,2026-02-27,5,2995.0
5912,b5,2026-02-27,5,1495.0
5913,bv1,2026-02-27,5,745.0
5914,bv2,2026-02-27,5,1245.0
5915,bv3,2026-02-27,5,995.0
5916,bv4,2026-02-27,7,2443.0
5917,s1,2026-02-27,4,1596.0
5918,s2,2026-02-27,10,2490.0
5919,s3,2026-02-27,9,891.0
5920,s4,2026-02-27,7,2093.0
5921,s5,2026-02-27,8,1592.0
5922,f1,2026-02-28,8,1992.0
5923,f2,2026-02-28,6,294.0
5924,f3,2026-02-28,7,1043.0
5925,f4,2026-02-28,8,1592.0
5926,f5,2026-02-28,7,693.0
5927,f6,2026-02-28,7,1253.0
5928,v1,2026-02-28,7,623.0
5929,v2,2026-02-28,9,441.0
5930,v3,2026-02-28,7,553.0
5931,v4,2026-02-28,14,546.0
5932,v5,2026-02-28,8,1192.0
5933,v6,2026-02-28,8,232.0
5934,d1,2026-02-28,14,966.0
5935,d2,2026-02-28,12,2988.0
5936,d3,2026-02-28,7,1253.0
5937,d4,2026-02-28,17,1683.0
5938,d5,2026-02-28,9,2241.0
5939,b1,2026-02-28,13,2587.0
5940,b2,2026-02-28,12,2988.0
5941,b3,2026-02-28,9,1791.0
5942,b4,2026-02-28,4,2396.0
5943,b5,2026-02-28,9,2691.0
5944,bv1,2026-02-28,8,1192.0
5945,bv2,2026-02-28,10,2490.0
5946,bv3,2026-02-28,5,995.0
5947,bv4,2026-02-28,7,2443.0
5948,s1,2026-02-28,7,2793.0
5949,s2,2026-02-28,13,3237.0
5950,s3,2026-02-28,9,891.0
5951,s4,2026-02-28,6,1794.0
5952,s5,2026-02-28,8,1592.0
5953,f1,2026-03-01,10,2490.0
5954,f2,2026-03-01,7,343.0
5955,f3,2026-03-01,12,1788.0
5956,f4,2026-03-01,11,2189.0
5957,f5,2026-03-01,13,1287.0
5958,f6,2026-03-01,7,1253.0
5959,v1,2026-03-01,7,623.0
5960,v2,2026-03-01,14,686.0
5961,v3,2026-03-01,10,790.0
5962,v4,2026-03-01,14,546.0
5963,v5,2026-03-01,9,1341.0
5964,v6,2026-03-01,8,232.0
5965,d1,2026-03-01,12,828.0
5966,d2,2026-03-01,6,1494.0
5967,d3,2026-03-01,12,2148.0
5968,d4,2026-03-01,12,1188.0
5969,d5,2026-03-01,7,1743.0
5970,b1,2026-03-01,11,2189.0
5971,b2,2026-03-01,9,2241.0
5972,b3,2026-03-01,7,1393.0
5973,b4,2026-03-01,4,2396.0
5974,b5,2026-03-01,5,1495.0
5975,bv1,2026-03-01,7,1043.0
5976,bv2,2026-03-01,7,1743.0
5977,bv3,2026-03-01,8,1592.0
5978,bv4,2026-03-01,8,2792.0
5979,s1,2026-03-01,5,1995.0
5980,s2,2026-03-01,10,2490.0
5981,s3,2026-03-01,10,990.0
5982,s4,2026-03-01,5,1495.0
5983,s5,2026-03-01,11,2189.0
5984,f1,2026-03-02,5,1245.0
5985,f2,2026-03-02,6,294.0
5986,f3,2026-03-02,5,745.0
5987,f4,2026-03-02,6,1194.0
5988,f5,2026-03-02,7,693.0
5989,f6,2026-03-02,3,537.0
5990,v1,2026-03-02,5,445.0
5991,v2,2026-03-02,5,245.0
5992,v3,2026-03-02,3,237.0
5993,v4,2026-03-02,7,273.0
5994,v5,2026-03-02,3,447.0
5995,v6,2026-03-02,4,116.0
5996,d1,2026-03-02,5,345.0
5997,d2,2026-03-02,5,1245.0
5998,d3,2026-03-02,5,895.0
5999,d4,2026-03-02,7,693.0
6000,d5,2026-03-02,4,996.0
6001,b1,2026-03-02,5,995.0
6002,b2,2026-03-02,5,1245.0
6003,b3,2026-03-02,5,995.0
6004,b4,2026-03-02,2,1198.0
6005,b5,2026-03-02,4,1196.0
6006,bv1,2026-03-02,4,596.0
6007,bv2,2026-03-02,3,747.0
6008,bv3,2026-03-02,4,796.0
6009,bv4,2026-03-02,3,1047.0
6010,s1,2026-03-02,3,1197.0
6011,s2,2026-03-02,5,1245.0
6012,s3,2026-03-02,5,495.0
6013,s4,2026-03-02,5,1495.0
6014,s5,2026-03-02,6,1194.0
6015,f1,2026-03-03,5,1245.0
6016,f2,2026-03-03,4,196.0
6017,f3,2026-03-03,4,596.0
6018,f4,2026-03-03,6,1194.0
6019,f5,2026-03-03,5,495.0
6020,f6,2026-03-03,5,895.0
6021,v1,2026-03-03,7,623.0
6022,v2,2026-03-03,9,441.0
6023,v3,2026-03-03,4,316.0
6024,v4,2026-03-03,7,273.0
6025,v5,2026-03-03,5,745.0
6026,v6,2026-03-03,6,174.0
6027,d1,2026-03-03,8,552.0
6028,d2,2026-03-03,6,1494.0
6029,d3,2026-03-03,6,1074.0
6030,d4,2026-03-03,6,594.0
6031,d5,2026-03-03,5,1245.0
6032,b1,2026-03-03,7,1393.0
6033,b2,2026-03-03,5,1245.0
6034,b3,2026-03-03,4,796.0
6035,b4,2026-03-03,3,1797.0
6036,b5,2026-03-03,5,1495.0
6037,bv1,2026-03-03,7,1043.0
6038,bv2,2026-03-03,5,1245.0
6039,bv3,2026-03-03,3,597.0
6040,bv4,2026-03-03,4,1396.0
6041,s1,2026-03-03,4,1596.0
6042,s2,2026-03-03,7,1743.0
6043,s3,2026-03-03,7,693.0
6044,s4,2026-03-03,5,1495.0
6045,s5,2026-03-03,5,995.0
6046,f1,2026-03-04,7,1743.0
6047,f2,2026-03-04,7,343.0
6048,f3,2026-03-04,8,1192.0
6049,f4,2026-03-04,5,995.0
6050,f5,2026-03-04,6,594.0
6051,f6,2026-03-04,6,1074.0
6052,v1,2026-03-04,8,712.0
6053,v2,2026-03-04,5,245.0
6054,v3,2026-03-04,6,474.0
6055,v4,2026-03-04,9,351.0
6056,v5,2026-03-04,4,596.0
6057,v6,2026-03-04,7,203.0
6058,d1,2026-03-04,8,552.0
6059,d2,2026-03-04,5,1245.0
6060,d3,2026-03-04,5,895.0
6061,d4,2026-03-04,11,1089.0
6062,d5,2026-03-04,6,1494.0
6063,b1,2026-03-04,6,1194.0
6064,b2,2026-03-04,7,1743.0
6065,b3,2026-03-04,6,1194.0
6066,b4,2026-03-04,3,1797.0
6067,b5,2026-03-04,5,1495.0
6068,bv1,2026-03-04,5,745.0
6069,bv2,2026-03-04,6,1494.0
6070,bv3,2026-03-04,5,995.0
6071,bv4,2026-03-04,6,2094.0
6072,s1,2026-03-04,5,1995.0
6073,s2,2026-03-04,6,1494.0
6074,s3,2026-03-04,6,594.0
6075,s4,2026-03-04,5,1495.0
6076,s5,2026-03-04,7,1393.0
6077,f1,2026-03-05,7,1743.0
6078,f2,2026-03-05,7,343.0
6079,f3,2026-03-05,9,1341.0
6080,f4,2026-03-05,9,1791.0
6081,f5,2026-03-05,8,792.0
6082,f6,2026-03-05,4,716.0
6083,v1,2026-03-05,6,534.0
6084,v2,2026-03-05,7,343.0
6085,v3,2026-03-05,7,553.0
6086,v4,2026-03-05,6,234.0
6087,v5,2026-03-05,4,596.0
6088,v6,2026-03-05,7,203.0
6089,d1,2026-03-05,6,414.0
6090,d2,2026-03-05,5,1245.0
6091,d3,2026-03-05,6,1074.0
6092,d4,2026-03-05,8,792.0
6093,d5,2026-03-05,5,1245.0
6094,b1,2026-03-05,9,1791.0
6095,b2,2026-03-05,6,1494.0
6096,b3,2026-03-05,4,796.0
6097,b4,2026-03-05,4,2396.0
6098,b5,2026-03-05,5,1495.0
6099,bv1,2026-03-05,6,894.0
6100,bv2,2026-03-05,5,1245.0
6101,bv3,2026-03-05,5,995.0
6102,bv4,2026-03-05,5,1745.0
6103,s1,2026-03-05,3,1197.0
6104,s2,2026-03-05,6,1494.0
6105,s3,2026-03-05,8,792.0
6106,s4,2026-03-05,6,1794.0
6107,s5,2026-03-05,7,1393.0
6108,f1,2026-03-06,8,1992.0
6109,f2,2026-03-06,6,294.0
6110,f3,2026-03-06,7,1043.0
6111,f4,2026-03-06,7,1393.0
6112,f5,2026-03-06,10,990.0
6113,f6,2026-03-06,7,1253.0
6114,v1,2026-03-06,9,801.0
6115,v2,2026-03-06,9,441.0
6116,v3,2026-03-06,6,474.0
6117,v4,2026-03-06,8,312.0
6118,v5,2026-03-06,6,894.0
6119,v6,2026-03-06,9,261.0
6120,d1,2026-03-06,9,621.0
6121,d2,2026-03-06,8,1992.0
6122,d3,2026-03-06,9,1611.0
6123,d4,2026-03-06,14,1386.0
6124,d5,2026-03-06,6,1494.0
6125,b1,2026-03-06,8,1592.0
6126,b2,2026-03-06,6,1494.0
6127,b3,2026-03-06,6,1194.0
6128,b4,2026-03-06,4,2396.0
6129,b5,2026-03-06,5,1495.0
6130,bv1,2026-03-06,7,1043.0
6131,bv2,2026-03-06,6,1494.0
6132,bv3,2026-03-06,4,796.0
6133,bv4,2026-03-06,5,1745.0
6134,s1,2026-03-06,5,1995.0
6135,s2,2026-03-06,10,2490.0
6136,s3,2026-03-06,6,594.0
6137,s4,2026-03-06,5,1495.0
6138,s5,2026-03-06,10,1990.0
6139,f1,2026-03-07,11,2739.0
6140,f2,2026-03-07,8,392.0
6141,f3,2026-03-07,12,1788.0
6142,f4,2026-03-07,9,1791.0
6143,f5,2026-03-07,11,1089.0
6144,f6,2026-03-07,10,1790.0
6145,v1,2026-03-07,8,712.0
6146,v2,2026-03-07,14,686.0
6147,v3,2026-03-07,8,632.0
6148,v4,2026-03-07,16,624.0
6149,v5,2026-03-07,8,1192.0
6150,v6,2026-03-07,9,261.0
6151,d1,2026-03-07,14,966.0
6152,d2,2026-03-07,12,2988.0
6153,d3,2026-03-07,7,1253.0
6154,d4,2026-03-07,16,1584.0
6155,d5,2026-03-07,9,2241.0
6156,b1,2026-03-07,7,1393.0
6157,b2,2026-03-07,12,2988.0
6158,b3,2026-03-07,9,1791.0
6159,b4,2026-03-07,6,3594.0
6160,b5,2026-03-07,9,2691.0
6161,bv1,2026-03-07,8,1192.0
6162,bv2,2026-03-07,8,1992.0
6163,bv3,2026-03-07,5,995.0
6164,bv4,2026-03-07,9,3141.0
6165,s1,2026-03-07,8,3192.0
6166,s2,2026-03-07,12,2988.0
6167,s3,2026-03-07,8,792.0
6168,s4,2026-03-07,6,1794.0
6169,s5,2026-03-07,10,1990.0
6170,f1,2026-03-08,6,1494.0
6171,f2,2026-03-08,12,588.0
6172,f3,2026-03-08,12,1788.0
6173,f4,2026-03-08,8,1592.0
6174,f5,2026-03-08,8,792.0
6175,f6,2026-03-08,8,1432.0
6176,v1,2026-03-08,11,979.0
6177,v2,2026-03-08,12,588.0
6178,v3,2026-03-08,6,474.0
6179,v4,2026-03-08,12,468.0
6180,v5,2026-03-08,7,1043.0
6181,v6,2026-03-08,10,290.0
6182,d1,2026-03-08,12,828.0
6183,d2,2026-03-08,7,1743.0
6184,d3,2026-03-08,10,1790.0
6185,d4,2026-03-08,10,990.0
6186,d5,2026-03-08,6,1494.0
6187,b1,2026-03-08,6,1194.0
6188,b2,2026-03-08,7,1743.0
6189,b3,2026-03-08,8,1592.0
6190,b4,2026-03-08,5,2995.0
6191,b5,2026-03-08,8,2392.0
6192,bv1,2026-03-08,7,1043.0
6193,bv2,2026-03-08,10,2490.0
6194,bv3,2026-03-08,7,1393.0
6195,bv4,2026-03-08,7,2443.0
6196,s1,2026-03-08,6,2394.0
6197,s2,2026-03-08,10,2490.0
6198,s3,2026-03-08,10,990.0
6199,s4,2026-03-08,5,1495.0
6200,s5,2026-03-08,11,2189.0
6201,f1,2026-03-09,4,996.0
6202,f2,2026-03-09,6,294.0
6203,f3,2026-03-09,6,894.0
6204,f4,2026-03-09,7,1393.0
6205,f5,2026-03-09,4,396.0
6206,f6,2026-03-09,3,537.0
6207,v1,2026-03-09,5,445.0
6208,v2,2026-03-09,5,245.0
6209,v3,2026-03-09,6,474.0
6210,v4,2026-03-09,5,195.0
6211,v5,2026-03-09,3,447.0
6212,v6,2026-03-09,5,145.0
6213,d1,2026-03-09,6,414.0
6214,d2,2026-03-09,4,996.0
6215,d3,2026-03-09,4,716.0
6216,d4,2026-03-09,6,594.0
6217,d5,2026-03-09,5,1245.0
6218,b1,2026-03-09,4,796.0
6219,b2,2026-03-09,5,1245.0
6220,b3,2026-03-09,3,597.0
6221,b4,2026-03-09,2,1198.0
6222,b5,2026-03-09,3,897.0
6223,bv1,2026-03-09,6,894.0
6224,bv2,2026-03-09,6,1494.0
6225,bv3,2026-03-09,3,597.0
6226,bv4,2026-03-09,3,1047.0
6227,s1,2026-03-09,4,1596.0
6228,s2,2026-03-09,4,996.0
6229,s3,2026-03-09,4,396.0
6230,s4,2026-03-09,4,1196.0
6231,s5,2026-03-09,5,995.0
6232,f1,2026-03-10,5,1245.0
6233,f2,2026-03-10,6,294.0
6234,f3,2026-03-10,5,745.0
6235,f4,2026-03-10,5,995.0
6236,f5,2026-03-10,8,792.0
6237,f6,2026-03-10,4,716.0
6238,v1,2026-03-10,7,623.0
6239,v2,2026-03-10,7,343.0
6240,v3,2026-03-10,4,316.0
6241,v4,2026-03-10,10,390.0
6242,v5,2026-03-10,4,596.0
6243,v6,2026-03-10,5,145.0
6244,d1,2026-03-10,8,552.0
6245,d2,2026-03-10,6,1494.0
6246,d3,2026-03-10,4,716.0
6247,d4,2026-03-10,9,891.0
6248,d5,2026-03-10,6,1494.0
6249,b1,2026-03-10,6,1194.0
6250,b2,2026-03-10,4,996.0
6251,b3,2026-03-10,5,995.0
6252,b4,2026-03-10,3,1797.0
6253,b5,2026-03-10,5,1495.0
6254,bv1,2026-03-10,4,596.0
6255,bv2,2026-03-10,4,996.0
6256,bv3,2026-03-10,4,796.0
6257,bv4,2026-03-10,5,1745.0
6258,s1,2026-03-10,3,1197.0
6259,s2,2026-03-10,4,996.0
6260,s3,2026-03-10,5,495.0
6261,s4,2026-03-10,5,1495.0
6262,s5,2026-03-10,5,995.0
6263,f1,2026-03-11,5,1245.0
6264,f2,2026-03-11,9,441.0
6265,f3,2026-03-11,6,894.0
6266,f4,2026-03-11,5,995.0
6267,f5,2026-03-11,9,891.0
6268,f6,2026-03-11,4,716.0
6269,v1,2026-03-11,5,445.0
6270,v2,2026-03-11,7,343.0
6271,v3,2026-03-11,6,474.0
6272,v4,2026-03-11,8,312.0
6273,v5,2026-03-11,4,596.0
6274,v6,2026-03-11,6,174.0
6275,d1,2026-03-11,8,552.0
6276,d2,2026-03-11,6,1494.0
6277,d3,2026-03-11,7,1253.0
6278,d4,2026-03-11,8,792.0
6279,d5,2026-03-11,8,1992.0
6280,b1,2026-03-11,5,995.0
6281,b2,2026-03-11,7,1743.0
6282,b3,2026-03-11,4,796.0
6283,b4,2026-03-11,2,1198.0
6284,b5,2026-03-11,4,1196.0
6285,bv1,2026-03-11,6,894.0
6286,bv2,2026-03-11,5,1245.0
6287,bv3,2026-03-11,5,995.0
6288,bv4,2026-03-11,5,1745.0
6289,s1,2026-03-11,3,1197.0
6290,s2,2026-03-11,7,1743.0
6291,s3,2026-03-11,7,693.0
6292,s4,2026-03-11,4,1196.0
6293,s5,2026-03-11,7,1393.0
6294,f1,2026-03-12,6,1494.0
6295,f2,2026-03-12,9,441.0
6296,f3,2026-03-12,8,1192.0
6297,f4,2026-03-12,6,1194.0
6298,f5,2026-03-12,8,792.0
6299,f6,2026-03-12,6,1074.0
6300,v1,2026-03-12,6,534.0
6301,v2,2026-03-12,10,490.0
6302,v3,2026-03-12,7,553.0
6303,v4,2026-03-12,12,468.0
6304,v5,2026-03-12,5,745.0
6305,v6,2026-03-12,11,319.0
6306,d1,2026-03-12,11,759.0
6307,d2,2026-03-12,8,1992.0
6308,d3,2026-03-12,7,1253.0
6309,d4,2026-03-12,11,1089.0
6310,d5,2026-03-12,6,1494.0
